fullVisitorId,visitStartTime,channelGrouping,medium,deviceCategory,source,city,timeOnSite,pagePathLevel1,pagePathLevel2,pagePathLevel3,contentGroup4,visitsIn0,transactionsIn0
234604867766981199,1574254704,Organic Search,organic,mobile,google,Luton,null,"[""/new-arrivals/""]","[""/new-in-art-supplies""]","[""""]","[""(not set)""]",0,null
2358452335763204162,1574232137,Paid Search,cpc,mobile,google,(not set),null,"[""/6-x-6-inches-cellophane-card-bags-50-pack/""]","[""/608583-1000""]","[""""]","[""(not set)""]",1,null
2358757390126003376,1574278203,Direct,(none),desktop,(direct),Darlington,2091,"[""/"",""/brand/"",""/brand/"",""/brand/"",""/brand/"",""/brand/"",""/basket"",""/basket"",""/basket"",""/basket"",""/-kraft-board-12-x-12-inches-30-pack/""]","["""",""/cricut?page=2"",""/cricut?page=3"",""/cricut?page=4"",""/cricut?page=5"",""/cricut?page=6"","""","""","""","""",""/634411-1000""]","["""","""","""","""","""","""","""","""","""","""",""""]","[""Home Page"",""Cricut"",""Cricut"",""Cricut"",""Cricut"",""Cricut"",""Shopping Basket Page"",""Shopping Basket Page"",""Shopping Basket Page"",""Shopping Basket Page"",""Product Details Page""]",1,null
2362898236816319408,1574266036,Organic Search,organic,desktop,google,(not set),2050,"[""/"",""/"",""/black-friday-deals"",""/black-friday-deals"",""/papercraft/"",""/papercraft/"",""/emory-keepers-foil-quill-freestyle-pen-all-in-one-kit/"",""/we-r-memory-keepers-foil-quill-freestyle-pen-all-in-one-kit/"",""/papercraft/"",""/black-friday-deals"",""/black-friday-deals"",""/brand/"",""/black-friday-deals"",""/black-friday-deals"",""/sewing/"",""/sewing/"",""/rry-paisley-printed-trolley-bag/"",""/raspberry-paisley-printed-trolley-bag/"",""/lka-dot-sewing-machine-bag/"",""/rry-paisley-printed-trolley-bag/"",""/sewing/"",""/black-friday-deals"",""/black-friday-deals"",""/sewing/"",""/ok-childs-dress-sewing-pattern-6504/"",""/sewing/"",""/ok-womens-cape-sewing-pattern-6535/"",""/sewing/"",""/black-friday-deals"",""/kids/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx""]","["""","""","""","""",""/foiling-machines-and-accessories?filter=Brand~We+R+Memory+Keepers"",""/foiling-machines-and-accessories?filter=Brand~We+R+Memory+Keepers"",""/647044-1000"",""/647044-1000"",""/foiling-machines-and-accessories?filter=Brand~We+R+Memory+Keepers"","""","""",""/revell"","""","""",""/sewing-boxes-and-storage?filter=ItemNo~640184~645586"",""/sewing-boxes-and-storage?filter=ItemNo~640184~645586"",""/645586-1000"",""/645586-1000"",""/587585-1000"",""/645586-1000"",""/sewing-boxes-and-storage?filter=ItemNo~640184~645586"","""","""",""/sewing-patterns?filter=Brand~Simplicity~New+Look"",""/633502-1000"",""/sewing-patterns?filter=Brand~Simplicity~New+Look"",""/643154-1000"",""/sewing-patterns?filter=Brand~Simplicity~New+Look"","""",""/kids-art-supplies/"","""",""""]","["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/painting-kits"","""",""""]","[""Home Page"",""Home Page"",""Black Friday Deals"",""Black Friday Deals"",""Foiling Machines  Accessories"",""Foiling Machines  Accessories"",""Product Details Page"",""Product Details Page"",""Foiling Machines  Accessories"",""Black Friday Deals"",""Black Friday Deals"",""Revell"",""Black Friday Deals"",""Black Friday Deals"",""Sewing Boxes  Storage"",""Sewing Boxes  Storage"",""Product Details Page"",""Product Details Page"",""Product Details Page"",""Product Details Page"",""Sewing Boxes  Storage"",""Black Friday Deals"",""Black Friday Deals"",""Sewing Patterns"",""Product Details Page"",""Sewing Patterns"",""Product Details Page"",""Sewing Patterns"",""Black Friday Deals"",""Painting Kits"",""Search Results Page"",""Search Results Page""]",0,null
2364407531272077407,1574268127,Organic Search,organic,mobile,google,London,4742,"[""/"",""/occasions"",""/occasions/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/round-flat-fillable-glass-bauble-8cm/"",""/artificial-snow-100g/"",""/frosted-green-bottle-brush-christmas-tree-12-pack/"",""/white-rope-light-1m/"",""/paint-your-own-tree-decoration-kit-10-pack/"",""/christmas/"",""/large-fillable-baubles-8cm-4-pack/"",""/christmas-words-stencil-wheel-20cm/"",""/decorate-your-own-felt-christmas-wreath-kit/"",""/plastic-fillable-snow-globe-105cm/"",""/christmas-tree-decoration-suncatcher-kit-4-pack/"",""/wooden-snowflake-shapes-21-pack/"",""/assorted-christmas-snowflake-wooden-toppers-36-pack/"",""/mod-podge-gloss-59ml/"",""/magik-snow/"",""/resin-phone-box-bauble-filler-43cm/"",""/santa-tea-light-decoration-kit/"",""/twisted-pipe-cleaners-25-pack/"",""/traditional-christmas-foam-stickers/"",""/white-mini-snowballs-15g/"",""/reindeer-tea-light-decoration-kit/"",""/led-letter-k-wood-slice-12cm/"",""/red-metal-bucket-75cm/"",""/ceramic-reindeer-tea-light-holder-218cm-x-86cm/"",""/snowman-tea-light-decoration-kit/"",""/resin-sausage-dog-bauble-filler-5cm/"",""/mini-assorted-jingle-bells-60-pack/"",""/snow-globe-suncatcher/"",""/penguin-tea-light-decoration-kit/"",""/resin-santa-and-tree-bauble-filler-4cm/"",""/christmas-decorations-stencil-wheel-20cm/"",""/red-wreath-hanger-295cm/"",""/led-snowflake-window-light/"",""/rainbow-colours-ink-pad-15-pieces/"",""/resin-penguin-bauble-filler-5cm/"",""/glitter-shakers-20-pack/"",""/plastic-fillable-hanging-snowman-12cm/"",""/mod-podge-matte-finish-59ml/"",""/light-box-with-letters-and-numbers-84-pieces/"",""/white-washed-wooden-led-letter-k-21cm/"",""/reindeer-wall-stickers/"",""/christmas-window-stickers/"",""/christmas-snowflake-stencil-wheel-20cm/""]","["""","""",""/christmas"",""/christmas-decorations"",""/christmas-decorations/"",""/christmas-decorations/"",""/christmas-decorations/"",""/christmas-decorations/"",""/christmas-decorations/"",""/christmas-crafts/"",""/christmas-decorations/"",""/643669-1000"",""/643686-1000"",""/644264-1000"",""/645138-1000"",""/644203-1000"",""/christmas-decorations/"",""/643682-1000"",""/644207-1000"",""/644379-1000"",""/644161-1000"",""/644193-1000"",""/643666-1000"",""/643989-1000"",""/602361-1000"",""/558594-1000"",""/644404-1000"",""/644831-1003"",""/570320-1000"",""/644196-1000"",""/643683-1000"",""/644831-1000"",""/644163-1010"",""/593022-1000"",""/643706-1000"",""/644831-1002"",""/644405-1000"",""/637235-1000"",""/644194-1000"",""/644831-1001"",""/644406-1000"",""/644207-1003"",""/644431-1000"",""/644201-1000"",""/567245-1000"",""/644268-1000"",""/631301-1000"",""/643679-1000"",""/617571-1000"",""/635690-1000"",""/632423-1010"",""/644531-1000"",""/644544-1000"",""/644207-1001""]","["""","""","""","""",""/fillable-decorations"",""/christmas-home-decor"",""/christmas-tree-decorations"",""/christmas-table-decorations"",""/christmas-stockings"",""/christmas-crafts-for-kids"",""/blank-decorations"","""","""","""","""","""",""/blank-decorations"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",1,null
2370933661007846190,1574276591,Email,email,mobile,email,High Wycombe,148,"[""/black-friday-deals"",""/black-friday-deals"",""/sewing/"",""/black-friday-deals"",""/black-friday-deals""]","["""","""",""/fabrics-and-fat-quarters?filter=ItemNo~646622"","""",""""]","["""","""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""(not set)"",""Black Friday Deals"",""Black Friday Deals""]",3,0
237189557610934680,1574236567,Social,referral,mobile,pinterest.com,Nieuw Amsterdam,7,"[""/assets/"",""/assets/""]","[""/ideas/"",""/ideas/""]","[""/templates/"",""/templates/""]","[""Error  Hobbycraft"",""Error  Hobbycraft""]",0,null
2387631939860732844,1574280672,Organic Search,organic,mobile,google,London,258,"[""/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/hobbycraft-teal-die_cutting-machine/"",""/advancedsearchresults.aspx?pwaPageNum=2"",""/advancedsearchresults.aspx?pwaPageNum=2"",""/cricut-scoring-stylus/"",""/""]","["""","""","""",""/638273-1000"","""","""",""/647314-1000"",""""]","["""","""","""","""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",1,null
2388463776242383513,1574276331,Organic Search,organic,mobile,yahoo,Basingstoke,null,"[""/gifts/""]","[""/needlecraft-gifts""]","[""""]","[""(not set)""]",0,null
2390128535630803559,1574276244,Email,email,tablet,email,Hedge End,46,"[""/black-friday-deals"",""/black-friday-deals""]","["""",""""]","["""",""""]","[""Black Friday Deals"",""Black Friday Deals""]",4,0
2392421236283216455,1574286774,Organic Search,organic,tablet,google,(not set),430,"[""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/"",""/christmas/""]","[""/christmas-decorations"",""/christmas-decorations?page=2"",""/christmas-decorations?page=3"",""/christmas-decorations?page=4"",""/christmas-decorations?page=5"",""/christmas-decorations?page=6"",""/christmas-decorations?page=7"",""/christmas-decorations?page=6"",""/christmas-decorations?page=7"",""/christmas-decorations?page=8""]","["""","""","""","""","""","""","""","""","""",""""]","[""Christmas Decorations"",""Christmas Decorations"",""Christmas Decorations"",""Christmas Decorations"",""Christmas Decorations"",""Christmas Decorations"",""Christmas Decorations"",""Christmas Decorations"",""Christmas Decorations"",""Christmas Decorations""]",0,null
2400175323130176796,1574249759,Paid Search,cpc,mobile,google,Croydon,null,"[""/mixed-media-art-set-126-pieces/""]","[""/618782-1000""]","[""""]","[""(not set)""]",3,0
2400682623192372347,1574278266,Email,email,desktop,email,Amsterdam,null,"[""/""]","[""""]","[""""]","[""Home Page""]",0,null
2405599518908429225,1574252854,Email,email,mobile,email,Nottingham,230,"[""/black-friday-deals"",""/black-friday-deals"",""/offers/"",""/black-friday-deals"",""/brand/"",""/black-friday-deals"",""/black-friday-deals"",""/russian-piping-tips-11-pack/""]","["""","""",""/papercraft-offers?filter=BLACKFRI~Black+Friday+Deals/Product+Groups~Sheets/Material~Card/"","""",""/intricut?filter=Price~6.00+-+6.00"","""","""",""/645166-1000""]","["""","""",""/offers/papercraft-offers?/Material~Card/"","""","""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""(not set)"",""Black Friday Deals"",""(not set)"",""Black Friday Deals"",""Black Friday Deals"",""(not set)""]",2,0
2405599518908429225,1574276467,Email,email,mobile,email,(not set),null,"[""/russian-piping-tips-11-pack/""]","[""/645166-1000""]","[""""]","[""(not set)""]",1,0
2417176062062375034,1574237882,Email,email,desktop,email,Thetford,null,"[""/""]","[""""]","[""""]","[""Home Page""]",2,1
2417384140393744737,1574242660,Organic Search,organic,desktop,bing,Chesterfield,null,"[""/""]","[""""]","[""""]","[""Home Page""]",2,0
2420629340373212244,1574263841,Email,email,mobile,email,Mansfield,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",1,0
2423369632418464715,1574252228,Organic Search,organic,tablet,google,Eastbourne,45,"[""/"",""/"",""/black-friday-deals""]","["""","""",""""]","["""","""",""""]","[""Home Page"",""Home Page"",""Black Friday Deals""]",3,0
2426763056116612440,1574250150,Organic Search,organic,tablet,google,Burton upon Trent,47,"[""/c-small-house-tea-light-holder-145cm-x-76cm/"",""/ceramic-small-house-tea-light-holder-145cm-x-76cm/"",""/c-small-house-tea-light-holder-145cm-x-76cm/"",""/ceramic-small-house-tea-light-holder-145cm-x-76cm/"",""/c-tall-house-tea-light-holder-187cm-x-76cm/"",""/c-small-house-tea-light-holder-145cm-x-76cm/""]","[""/643704-1000"",""/643704-1000"",""/643704-1000"",""/643704-1000"",""/643705-1000"",""/643704-1000""]","["""","""","""","""","""",""""]","[""Product Details Page"",""Product Details Page"",""Product Details Page"",""Product Details Page"",""Product Details Page"",""Product Details Page""]",0,null
2431046478515990544,1574254491,Email,email,mobile,email,London,14,"[""/black-friday-deals"",""/black-friday-deals"",""/advancedsearchresults.aspx""]","["""","""",""""]","["""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""(not set)""]",3,0
2431810265500034500,1574253574,Organic Search,organic,desktop,google,Aylesbury,743,"[""/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx?filter=Themes~Alphabet/"",""/advancedsearchresults.aspx?filter=Themes~Alphabet/"",""/y-colours-felt-letters-162-pieces/"",""/kids/"",""/kids/"",""/self_adhesive-felt-sheet-a4/"",""/black-self_adhesive-felt-sheet-a4/"",""/self_adhesive-felt-sheet-a4/""]","["""","""",""/advancedsearchresults.aspx?/"",""/advancedsearchresults.aspx?/"",""/642182-1000"",""/kids-craft-supplies/"",""/kids-craft-supplies/"",""/572837-1000"",""/572837-1000"",""/572837-1002""]","["""","""","""","""","""",""/felt"",""/felt"","""","""",""""]","[""Home Page"",""Search Results Page"",""Search Results Page"",""Search Results Page"",""Product Details Page"",""Felt"",""Felt"",""Product Details Page"",""Product Details Page"",""Product Details Page""]",1,0
2435942762797416407,1574247566,Organic Search,organic,mobile,google,Southampton,1220,"[""/knitting-and-crochet"",""/knitting-and-crochet/"",""/knitting-and-crochet"",""/knitting-and-crochet"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/james-c-brett-pink-grey-mix-fairground-dk-yarn-100g/"",""/black-friday-deals""]","["""",""/yarn"","""","""",""/yarn"",""/yarn"",""/622367-1007"",""""]","["""","""","""","""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Black Friday Deals""]",2,1
2446486516668945034,1574294154,Paid Search,cpc,mobile,google,Wigan,null,"[""/spiral-bound-travelling-scrapbook-8-x-8-inches/""]","[""/622250-1002""]","[""""]","[""(not set)""]",0,null
2447363634872306534,1574289678,Organic Search,organic,mobile,google,(not set),146,"[""/occasions/"",""/occasions/"",""/occasions/"",""/red-and-pewter-colour-paper-roll-70cm-x-2m/"",""/gold-and-silver-colour-paper-roll-70cm-x-2m/"",""/red-and-pewter-colour-paper-roll-70cm-x-2m/"",""/gold-and-silver-colour-paper-roll-70cm-x-2m/"",""/red-and-pewter-colour-paper-roll-70cm-x-2m/"",""/red-and-pewter-colour-paper-roll-70cm-x-2m/"",""/occasions/"",""/occasions/"",""/occasions/"",""/silver-glitter-edged-kraft-gift-tags-6-pack/"",""/occasions/"",""/occasions/"",""/kraft-luggage-tags-10-pack/"",""/kraft-luggage-tags-10-pack/""]","[""/gift-wrapping"",""/gift-wrapping/"",""/gift-wrapping/"",""/646223-1001"",""/646223-1002"",""/646223-1001"",""/646223-1002"",""/646223-1001"",""/646223-1001"",""/gift-wrapping"",""/gift-wrapping/"",""/gift-wrapping/"",""/644449-1000"",""/gift-wrapping/"",""/gift-wrapping/"",""/635725-1000"",""/635725-1000""]","["""",""/wrapping-paper"",""/wrapping-paper"","""","""","""","""","""","""","""",""/gift-tags"",""/gift-tags"","""",""/gift-tags?pwaPageNum=1"",""/gift-tags?pwaPageNum=1"","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",2,1
2455470974024409015,1574289946,Organic Search,organic,mobile,google,Loughborough,42,"[""/"",""/ideas"",""/ideas/""]","["""","""",""/decor-hobbies/""]","["""","""",""/5-personalised-table-decor-ideas-for-christmas""]","[""(not set)"",""Ideas Listing Page"",""Ideas Details Page""]",2,0
2456628175697145481,1574278783,Organic Search,organic,mobile,google,Weybridge,1487,"[""/green-card-a4-10-pack/"",""/green-glitter-shaker-20g/"",""/green-glitter-shaker-20g/"",""/green-glitter-shaker-20g/"",""/advancedsearchresults.aspx"",""/basket"",""/green-glitter-shaker-20g/"",""/basket"",""/basket"",""/basket"",""/basket"",""/basket"",""/advancedsearchresults.aspx"",""/green-glitter-shaker-20g/"",""/green-glitter-shaker-20g/"",""/advancedsearchresults.aspx"",""/basket"",""/basket"",""/basket"",""/basket"",""/basket"",""/basket"",""/basket"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/basket"",""/basket"",""/basket"",""/basket"",""/basket"",""/basket"",""/decor-and-frames/"",""/decor-and-frames/"",""/decor-and-frames/"",""/advancedsearchresults.aspx"",""/basket"",""/basket"",""/advancedsearchresults.aspx"",""/decor-and-frames/"",""/advancedsearchresults.aspx"",""/decor-and-frames/"",""/advancedsearchresults.aspx"",""/basket"",""/red-glitter-shaker-80g/"",""/mini-glitter-bows-15-pack/"",""/mini-glitter-bows-15-pack/"",""/basket"",""/mini-glitter-bows-15-pack/"",""/basket"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/basket"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/green-glitter-card-a4-20-sheets/"",""/green-glitter-card-a4-20-sheets/"",""/basket"",""/basket"",""/advancedsearchresults.aspx"",""/basket"",""/advancedsearchresults.aspx"",""/basket"",""/basket"",""/advancedsearchresults.aspx"",""/basket"",""/white-ready-mixed-paint-300ml/"",""/white-ready-mixed-paint-300ml/"",""/basket"",""/white-ready-mixed-paint-300ml/"",""/basket"",""/advancedsearchresults.aspx"",""/basket"",""/white-ready-mixed-paint-300ml/"",""/dark-brown-pipe-cleaners-12-pack/"",""/dark-brown-pipe-cleaners-12-pack/"",""/dark-brown-pipe-cleaners-12-pack/"",""/basket"",""/dark-brown-pipe-cleaners-12-pack/"",""/dark-brown-pipe-cleaners-12-pack/"",""/"",""/basket"",""/"",""/"",""/thankyou.aspx?orderid=3942255"",""/thankyou.aspx?orderid=3942255""]","[""/562631-1002"",""/566039-1004"",""/566039-1004"",""/566039-1004"","""","""",""/566039-1004"","""","""","""","""","""","""",""/566039-1004"",""/566039-1004"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/frames"",""/frames/"",""/frames/"","""","""","""","""",""/frames/"","""",""/frames/"","""","""",""/566041-1004"",""/643973-1000"",""/643973-1000"","""",""/643973-1000"","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/629204-1005"",""/629204-1005"","""","""","""","""","""","""","""","""","""",""/607034-1008"",""/607034-1008"","""",""/607034-1008"","""","""","""",""/607034-1008"",""/605293-1011"",""/605293-1011"",""/605293-1011"","""",""/605293-1011"",""/605293-1011"","""","""","""","""","""",""""]","["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/wooden-frames"",""/wooden-frames"","""","""","""","""",""/wooden-frames"","""",""/wooden-frames"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Search Results Page"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Product Details Page"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Search Results Page"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Product Details Page"",""(not set)"",""(not set)"",""(not set)"",""Search Results Page"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Product Details Page"",""Shopping Basket Page"",""(not set)"",""(not set)"",""Home Page"",""Shopping Basket Page"",""(not set)"",""(not set)""]",1,0
246664483099185246,1574244446,Email,email,tablet,email,Oxenhope,null,"[""/""]","[""""]","[""""]","[""Home Page""]",0,null
2468382972903834872,1574284701,Organic Search,organic,mobile,google,Lurgan,81,"[""/clearance"",""/clearance/"",""/clearance/"",""/get-crafty-start-sewing-kit/"",""/clearance/"",""/clearance""]","["""",""/sewing-clearance"",""/sewing-clearance"",""/609295-1000"",""/sewing-clearance?pwaPageNum=1"",""""]","["""","""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",0,null
2476840476473979307,1574256430,Email,email,mobile,email,Londonderry,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",3,0
